child_mort,life_expec,income,gdpp,total_fer
-0.8572934669060314,1.2794568462799678,0.7989126872394399,0.9705642325879359,-1.0454882634795408
-0.673250512610457,0.4335768251843444,-0.4466478398400883,-0.5556690818031472,-0.49556746733162327
-0.43697915236613866,0.11778161730864378,-0.37588917998928806,-0.36851533726325825,-0.5816996402222612
0.9557783396003696,-0.4799735975989297,-0.7166753726530688,-0.6284510935686597,1.2800804045676761
-0.352418876068172,-0.028837586347930606,-0.15320751516471076,-0.2552380708312202,-0.28354981098543836
-0.8771900025055528,1.2343432451548673,1.3400083213926184,2.1416432188901653,-0.6413296060696256
-0.8398839982564499,1.3132920471237923,1.9955664935397386,3.372917854021014,-0.9461049870672665
0.35142107076490253,-0.10778638831685577,-0.7822311898677807,-0.6690557948694192,0.3723798133355714
0.8363991260032404,-1.269461617288178,-0.7832717583949984,-0.6710258342856286,1.6444857514126816
-0.5812290354626699,0.6817016313723927,-0.18962741361732854,-0.4314471519477239,-0.9262283317848117
0.6051018996588023,0.0613896159022689,-0.7957585807216102,-0.5124376612807753,2.1745298922781444
1.2940194447922357,-1.3371320189758273,-0.829056773592575,-0.6827366241486509,1.2734548528068579
-0.519052361714165,-0.07395118747302955,-0.6329096062120478,-0.5151738271366216,0.637401883768303
-0.519052361714165,0.7155368322162189,-0.35091553533606445,-0.48288707003763487,-0.535320777896533
-0.4767722235651817,0.8621560358727933,0.044500505006642904,-0.12390210975059629,-0.5286952261357148
0.5901794979591611,-0.2995191930985291,-0.37484861146207044,-0.4664700749025569,-0.0781577064000716
1.0627222184477978,-1.5514216243200527,-0.8118873928934838,-0.6768812292171398,2.1215254781915984
-0.660815177860756,-0.017559186066654665,-0.4851488753471414,-0.5469133510644391,-0.9991094011538129
-0.7379142533089019,0.6704232310911183,2.104826188897592,1.2058744961907204,-0.7142106754386266
-0.8224745296068685,1.0990024417795672,0.9914178647747053,1.4192954329467342,-0.6810829166345354
-0.7702461236581245,0.9185480372791681,1.6781930927383548,1.9391669455575369,-0.6744573648737171
-0.6881729143100981,0.659144830809844,-0.0023250787181513903,-0.05823412921028436,-0.5750740884614427
-0.04899670817546857,-0.19801359056705528,-0.6714106417191009,-0.6339234252803523,-0.40280974268016756
-0.22557846162122222,-0.8521608068810037,-0.7385273117246394,-0.5469133510644391,0.36575426157475327
-0.5265135625639855,0.5463608279970942,-0.03354213453468092,0.029323178176798224,-0.31667756978952966
-0.3723154116676936,0.28695762152776844,-0.6584035351288803,-0.6377540574785372,-0.6612062613520805
0.44841668181257005,-0.34463279422362963,-0.6589238193924891,-0.6377540574785372,1.1409438175904922
1.1149506243965417,-2.092784837821251,-0.7213579310255481,-0.6295455599109983,1.624609096130227
